source,target,relation,isKeyline
Domain_40638962ac67413a266587a8e7f9d697bd8f751e84705d42791fa4239dea8fe5,Domain_dbe023ebf22376e4c66d5ccf9b7aebe41a9409d73fabed449707dc9b97dd3011,r_subdomain,1
Domain_40638962ac67413a266587a8e7f9d697bd8f751e84705d42791fa4239dea8fe5,Domain_3fcc9743f6191db36a3cee65673c4b425ab10879ddb7053680b486e3a273ecc5,r_subdomain,1
Domain_40638962ac67413a266587a8e7f9d697bd8f751e84705d42791fa4239dea8fe5,Domain_785ecf1c9006c9bf3044b637462fa2f37cfed87d60745327f5fce2ef5fd98e5e,r_subdomain,1
Domain_40638962ac67413a266587a8e7f9d697bd8f751e84705d42791fa4239dea8fe5,Domain_e324ecc6d0f2b46a061bab92b3dd4bed5309313021ab6374a60445a546f24a19,r_subdomain,1
Domain_40638962ac67413a266587a8e7f9d697bd8f751e84705d42791fa4239dea8fe5,Domain_ab585740e8757187df4b40ec8a73188bffaabf22dfc5d50af82b06f8a4e76ac9,r_subdomain,1
Domain_40638962ac67413a266587a8e7f9d697bd8f751e84705d42791fa4239dea8fe5,Domain_d2f58b2e0281c85a2dfec2e69ca51d73ec3e186ab20d95e6abea79ba460d2e66,r_subdomain,1
Domain_40638962ac67413a266587a8e7f9d697bd8f751e84705d42791fa4239dea8fe5,Domain_785018f9544f2286a299dae5e6ae3bcc01c1787a0e6c56ec5ea8df9bb1e672b0,r_subdomain,1
Domain_40638962ac67413a266587a8e7f9d697bd8f751e84705d42791fa4239dea8fe5,Domain_c8e957e58ce9560d2ab2e9a1b1657652a51f85145f36f4e07e2009589af19c0c,r_subdomain,1
Domain_40638962ac67413a266587a8e7f9d697bd8f751e84705d42791fa4239dea8fe5,Domain_a4f004696c9f63c7ede1a54a3865e8e381e825fcdc2b62b37ec414d4fc5adc21,r_subdomain,1
Domain_40638962ac67413a266587a8e7f9d697bd8f751e84705d42791fa4239dea8fe5,Domain_5708fbb5a61e02de110cccdf583137a0b544d5a496fd29a42b7d34cd56db4681,r_subdomain,1
Domain_40638962ac67413a266587a8e7f9d697bd8f751e84705d42791fa4239dea8fe5,Domain_427e84b16fd8a648965433b46441d2fe9279412c47f89b9e39f7b158a9329487,r_subdomain,1
Domain_40638962ac67413a266587a8e7f9d697bd8f751e84705d42791fa4239dea8fe5,Domain_181a3d69f00fb99c6149fc48a54b66d46b4c392b526eb47cea5762b1352bbba5,r_subdomain,1
Domain_40638962ac67413a266587a8e7f9d697bd8f751e84705d42791fa4239dea8fe5,Domain_f6efd4455262f67023045f3de7fa68875d0685611508f13829c82d7cacc2fb81,r_subdomain,1
Domain_40638962ac67413a266587a8e7f9d697bd8f751e84705d42791fa4239dea8fe5,Domain_023bb707a268ec615570fd6cb470e3f19b7318d9236123d16443136ce0e8493c,r_subdomain,1
Domain_40638962ac67413a266587a8e7f9d697bd8f751e84705d42791fa4239dea8fe5,Domain_54ded2534efdd4320ff7116eb5c90f7fce379ddfce55801fad41bd95f4cefca1,r_subdomain,1
Domain_40638962ac67413a266587a8e7f9d697bd8f751e84705d42791fa4239dea8fe5,Domain_7fb2d907c47e7aae6f779b656e404b44b7fb9fa7729d8f16935d6a1afd600c76,r_subdomain,1
Domain_40638962ac67413a266587a8e7f9d697bd8f751e84705d42791fa4239dea8fe5,Domain_b5dcd989032f8855f001a244286663ddf67416ba3c198c8b24cd53fd69d33a74,r_subdomain,1
Domain_40638962ac67413a266587a8e7f9d697bd8f751e84705d42791fa4239dea8fe5,Domain_10713afa6bcc0b3f06919b9c1aff2479b1a3b593bd58b28a3e11523f16176a83,r_subdomain,1
Domain_40638962ac67413a266587a8e7f9d697bd8f751e84705d42791fa4239dea8fe5,Domain_aeabecbfa0ae4dc93feda40b1887d555bc4a1009285c1a261f1a3b5228868416,r_subdomain,1
Domain_40638962ac67413a266587a8e7f9d697bd8f751e84705d42791fa4239dea8fe5,Domain_ab284528262c2fcadcf2e50bbc639f22d2c7fab3b3183ba2c774e98997f72adf,r_subdomain,1
Domain_40638962ac67413a266587a8e7f9d697bd8f751e84705d42791fa4239dea8fe5,Domain_a26f985b501c1517e7b6c89cab6eddfcd4bdf3d3794354170bf74a12de424bb1,r_subdomain,1
Domain_40638962ac67413a266587a8e7f9d697bd8f751e84705d42791fa4239dea8fe5,Domain_1a27e2baeb49a3f9daade41ff0d7641e6490ca8a7efd022a7ddc90eacd71817b,r_subdomain,1
Domain_40638962ac67413a266587a8e7f9d697bd8f751e84705d42791fa4239dea8fe5,Domain_c86d8a8c4ab725946697c321aad6685c573d6a0421486e67c4be9752dade10c2,r_subdomain,1
Domain_40638962ac67413a266587a8e7f9d697bd8f751e84705d42791fa4239dea8fe5,Domain_4f06a2be7c1d77689a035d0abb6880b95559060dec7e7e0daf65da8a07e4d903,r_subdomain,1
